itemId,chunkFile,chunkIndex,clinical_focus,rationaleSource,rationaleInjected,rationaleTopicSnippet,exactIdMatch,placeholderBefore
calc_nexusrn_146_glucose_drop_per_hour,data-bank/questions/q-chunk-new-calc.json,145,Blood glucose hourly decrease calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 52

- Total decrease = 468 - 312 = 156 m",true,false
calc_nexusrn_147_prednisone_scored_tablets,data-bank/questions/q-chunk-new-calc.json,146,Oral corticosteroid scored tablet calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 3.5

- Tablets = desired dose ÷ availabl",true,false
calc_nexusrn_148_gravity_drip_gtt_min,data-bank/questions/q-chunk-new-calc.json,147,Gravity drip rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 31

- Convert 8 hr to 480 min. Drops/min",true,false
calc_nexusrn_149_maintenance_plus_deficit_rate,data-bank/questions/q-chunk-new-calc.json,148,Pediatric maintenance plus deficit hourly fluid calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 104.2

- Maintenance = 100 mL/kg/day × 1",true,false
calc_nexusrn_150_infant_digoxin_elixir_volume,data-bank/questions/q-chunk-new-calc.json,149,Infant digoxin divided daily dose-volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 0.5

- Daily dose = 6 mcg/kg/day × 7.5 k",true,false
calc_nexusrn_151_heparin_initial_infusion_rate,data-bank/questions/q-chunk-new-calc.json,150,High-alert unfractionated heparin initial infusion calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 15.5

- Dose = 18 units/kg/hr × 86 kg = ",true,false
calc_nexusrn_152_heparin_protocol_bolus_cap,data-bank/questions/q-chunk-new-calc.json,151,Very-hard heparin protocol bolus cap calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 3000

- Weight = 176 lb ÷ 2.2 = 80 kg. C",true,false
calc_nexusrn_153_insulin_infusion_protocol_increase,data-bank/questions/q-chunk-new-calc.json,152,Insulin infusion glucose-trend protocol adjustment calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 8

- Glucose decrease = 340 − 310 = 30 m",true,false
calc_nexusrn_154_norepinephrine_weight_based_rate,data-bank/questions/q-chunk-new-calc.json,153,Very-hard norepinephrine mcg/kg/min pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 20.7

- Dose = 0.12 mcg/kg/min × 92 kg =",true,false
calc_nexusrn_155_epinephrine_weight_based_rate,data-bank/questions/q-chunk-new-calc.json,154,Epinephrine shock infusion pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 12

- Dose = 0.05 mcg/kg/min × 64 kg = 3",true,false
calc_nexusrn_156_dopamine_lb_conversion_rate,data-bank/questions/q-chunk-new-calc.json,155,Very-hard dopamine mcg/kg/min rate with pound conversion,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 25.3

- Weight = 198 lb ÷ 2.2 = 90 kg. D",true,false
calc_nexusrn_157_dobutamine_rate,data-bank/questions/q-chunk-new-calc.json,156,Dobutamine mcg/kg/min cardiac-output infusion calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 11.1

- Dose = 5 × 74 = 370 mcg/min. Hou",true,false
calc_nexusrn_158_nitroglycerin_mcg_min_rate,data-bank/questions/q-chunk-new-calc.json,157,Very-hard nitroglycerin mcg/min pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 13.5

- Concentration = 50000 mcg ÷ 250 ",true,false
calc_nexusrn_159_nicardipine_mg_hr_rate,data-bank/questions/q-chunk-new-calc.json,158,Nicardipine antihypertensive infusion rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 75

- Concentration = 25 mg ÷ 250 mL = 0",true,false
calc_nexusrn_160_amiodarone_mg_min_rate,data-bank/questions/q-chunk-new-calc.json,159,Amiodarone mg/min infusion pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 33.3

- Concentration = 900 mg ÷ 500 mL ",true,false
calc_nexusrn_161_lidocaine_mg_min_rate,data-bank/questions/q-chunk-new-calc.json,160,Lidocaine antiarrhythmic pump-rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 30

- Convert 2 g to 2000 mg. Concentrat",true,false
calc_nexusrn_162_alteplase_bolus_cap,data-bank/questions/q-chunk-new-calc.json,161,Very-hard alteplase maximum-dose bolus calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 9

- Calculated total = 0.9 mg/kg × 112 ",true,false
calc_nexusrn_163_alteplase_remaining_infusion_rate,data-bank/questions/q-chunk-new-calc.json,162,Very-hard alteplase remaining-dose infusion rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 63.2

- Total dose = 0.9 × 78 = 70.2 mg.",true,false
calc_nexusrn_164_magnesium_sulfate_loading_rate,data-bank/questions/q-chunk-new-calc.json,163,Magnesium sulfate loading-dose infusion pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 450

- Concentration = 40 g ÷ 1000 mL = ",true,false
calc_nexusrn_165_magnesium_sulfate_cumulative_dose,data-bank/questions/q-chunk-new-calc.json,164,Very-hard magnesium sulfate cumulative exposure calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 14

- Maintenance dose = 2 g/hr × 4 hr =",true,false
calc_nexusrn_166_oxytocin_milliunits_min_rate,data-bank/questions/q-chunk-new-calc.json,165,Oxytocin milliunits/min infusion pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 18

- Convert 30 units to 30000 milliuni",true,false
calc_nexusrn_167_oxytocin_current_milliunits_evaluation,data-bank/questions/q-chunk-new-calc.json,166,Very-hard oxytocin current dose evaluation from pump rate,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 8

- Convert 20 units to 20000 milliunit",true,false
calc_nexusrn_168_pediatric_vancomycin_dose_volume,data-bank/questions/q-chunk-new-calc.json,167,Pediatric vancomycin dose-volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 8.4

- Dose = 15 mg/kg × 28 kg = 420 mg.",true,false
calc_nexusrn_169_vancomycin_loading_dose_cap,data-bank/questions/q-chunk-new-calc.json,168,Very-hard adult vancomycin loading-dose cap calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 2500

- Calculated dose = 25 mg/kg × 101",true,false
calc_nexusrn_170_gentamicin_adjusted_body_weight_dose,data-bank/questions/q-chunk-new-calc.json,169,Very-hard aminoglycoside adjusted-body-weight dose calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 615

- Ideal body weight = 50 + (2.3 × 1",true,false
calc_nexusrn_171_amikacin_volume,data-bank/questions/q-chunk-new-calc.json,170,Amikacin weight-based dose-volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 3.1

- Dose = 15 × 52 = 780 mg. Concentr",true,false
calc_nexusrn_172_ceftriaxone_daily_cap,data-bank/questions/q-chunk-new-calc.json,171,Very-hard pediatric ceftriaxone maximum daily dose cap,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 2000

- Calculated daily dose = 75 × 47 ",true,false
calc_nexusrn_173_cefazolin_pediatric_volume,data-bank/questions/q-chunk-new-calc.json,172,Pediatric cefazolin preoperative dose-volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 9.6

- Dose = 30 × 32 = 960 mg. Volume =",true,false
calc_nexusrn_174_acetaminophen_remaining_daily_allowance,data-bank/questions/q-chunk-new-calc.json,173,Very-hard pediatric acetaminophen remaining daily allowance,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 840

- Maximum daily dose = 75 × 24 = 18",true,false
calc_nexusrn_175_ibuprofen_single_dose_excess,data-bank/questions/q-chunk-new-calc.json,174,Very-hard pediatric ibuprofen excessive single-dose calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 70

- Safe single dose = 10 × 18 = 180 m",true,false
calc_nexusrn_176_pediatric_morphine_infusion_rate,data-bank/questions/q-chunk-new-calc.json,175,Pediatric opioid infusion pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 2

- Dose = 0.025 × 16 = 0.4 mg/hr. Conc",true,false
calc_nexusrn_177_neonatal_current_gir,data-bank/questions/q-chunk-new-calc.json,176,Very-hard neonatal glucose infusion rate evaluation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 3.9

- Delivery = 125 mg/mL × 6 mL/hr = ",true,false
calc_nexusrn_178_neonatal_target_gir_rate,data-bank/questions/q-chunk-new-calc.json,177,Very-hard neonatal target glucose infusion pump-rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 10.1

- Required mg/hr = 6 mg/kg/min × 2",true,false
calc_nexusrn_179_neonatal_urine_output,data-bank/questions/q-chunk-new-calc.json,178,Neonatal urine output mL/kg/hr calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 2.2

- Urine output = 26 mL ÷ 2.9 kg ÷ 4",true,false
calc_nexusrn_180_infant_maintenance_fluid_rate,data-bank/questions/q-chunk-new-calc.json,179,Infant maintenance IV fluid 100-50-20 calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 47.9

- Daily fluid = (10 × 100) + (3 × ",true,false
calc_nexusrn_181_pediatric_deficit_maintenance_rate,data-bank/questions/q-chunk-new-calc.json,180,Very-hard pediatric maintenance plus dehydration deficit rate,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 229

- Deficit = 0.06 × 22 kg × 1000 = 1",true,false
calc_nexusrn_182_burn_parkland_delayed_rate,data-bank/questions/q-chunk-new-calc.json,181,Very-hard delayed Parkland burn resuscitation rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 1140

- Total 24-hour fluid = 4 × 80 × 4",true,false
calc_nexusrn_183_blood_transfusion_remaining_rate,data-bank/questions/q-chunk-new-calc.json,182,Very-hard blood transfusion remaining-volume rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 96

- Remaining volume = 300 − 60 = 240 ",true,false
calc_nexusrn_184_albumin_remaining_rate,data-bank/questions/q-chunk-new-calc.json,183,Colloid infusion remaining-volume pump-rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 55

- Remaining volume = 100 − 18 = 82 m",true,false
calc_nexusrn_185_tpn_total_daily_calories,data-bank/questions/q-chunk-new-calc.json,184,Very-hard parenteral nutrition total calorie calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 2210

- Dextrose kcal = 250 × 3.4 = 850.",true,false
calc_nexusrn_186_tpn_dextrose_gir,data-bank/questions/q-chunk-new-calc.json,185,Very-hard adult dextrose infusion rate from parenteral nutrition,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 3

- Dextrose = 300 g/day × 1000 = 30000",true,false
calc_nexusrn_187_enteral_goal_hourly_rate,data-bank/questions/q-chunk-new-calc.json,186,Enteral feeding calorie-goal hourly rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 75

- Daily volume = 1800 kcal ÷ 1.5 kca",true,false
calc_nexusrn_188_tube_feeding_flush_total_intake,data-bank/questions/q-chunk-new-calc.json,187,Very-hard cyclic tube feeding plus flush total intake,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 1770

- Formula intake = 65 × 18 = 1170 ",true,false
calc_nexusrn_189_oral_rehydration_hourly_volume,data-bank/questions/q-chunk-new-calc.json,188,Toddler oral rehydration hourly volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 263

- Total volume = 75 × 14 = 1050 mL.",true,false
calc_nexusrn_190_net_fluid_balance_complex,data-bank/questions/q-chunk-new-calc.json,189,Very-hard net fluid balance with multiple sources,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 290

- Total intake = 1250 + 780 + 360 +",true,false
calc_nexusrn_191_older_adult_urine_output,data-bank/questions/q-chunk-new-calc.json,190,Older adult urine output mL/kg/hr calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 0.5

- Urine output = 95 ÷ 68 ÷ 3 = 0.46",true,false
calc_nexusrn_192_fluid_restriction_remaining,data-bank/questions/q-chunk-new-calc.json,191,Daily fluid restriction remaining allowance calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 330

- Used fluid = 620 + 250 + 300 = 11",true,false
calc_nexusrn_193_oxygen_e_cylinder_duration,data-bank/questions/q-chunk-new-calc.json,192,Very-hard oxygen E-cylinder duration calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 112

- Duration = (pressure − safe resid",true,false
calc_nexusrn_194_oxygen_d_cylinder_duration,data-bank/questions/q-chunk-new-calc.json,193,Pediatric D-cylinder oxygen duration calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 69

- Duration = (1500 − 200) × 0.16 ÷ 3",true,false
calc_nexusrn_195_free_water_deficit,data-bank/questions/q-chunk-new-calc.json,194,Very-hard free water deficit hypernatremia calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 5.8

- Total body water = 0.6 × 75 = 45 ",true,false
calc_nexusrn_196_pediatric_potassium_replacement_volume,data-bank/questions/q-chunk-new-calc.json,195,Pediatric potassium replacement volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 65

- Dose = 0.5 × 26 = 13 mEq. Concentr",true,false
calc_nexusrn_197_sodium_bicarbonate_volume,data-bank/questions/q-chunk-new-calc.json,196,Very-hard sodium bicarbonate mEq-to-volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 72

- Dose = 1 mEq/kg × 72 kg = 72 mEq. ",true,false
calc_nexusrn_198_neonatal_calcium_gluconate_volume,data-bank/questions/q-chunk-new-calc.json,197,Neonatal calcium gluconate dose-volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 2.1

- Dose = 65 × 3.3 = 214.5 mg. Volum",true,false
calc_nexusrn_199_bsa_chemotherapy_dose,data-bank/questions/q-chunk-new-calc.json,198,Very-hard body surface area chemotherapy dose calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 134

- BSA = sqrt[(170 × 68) ÷ 3600] = s",true,false
calc_nexusrn_200_cockcroft_gault_adjusted_weight,data-bank/questions/q-chunk-new-calc.json,199,Very-hard creatinine clearance with adjusted body weight calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 55

- Ideal body weight = 50 + (2.3 × 9)",true,false
calc_nexusrn_201_heparin_infusion_weight_based_rate,data-bank/questions/q-chunk-new-calc.json,200,High-alert heparin units/kg/hr infusion pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 29.5

- Hourly dose = 18 × 82 = 1476 uni",true,false
calc_nexusrn_202_insulin_infusion_protocol_decrease,data-bank/questions/q-chunk-new-calc.json,201,DKA insulin infusion protocol adjustment calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 3

- Glucose fall = 410 − 292 = 118 mg/d",true,false
calc_nexusrn_203_norepinephrine_mcg_kg_min_shock,data-bank/questions/q-chunk-new-calc.json,202,Septic shock norepinephrine mcg/kg/min pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 14.2

- Dose = 0.12 × 63 = 7.56 mcg/min.",true,false
calc_nexusrn_204_pediatric_vancomycin_reconstituted_volume,data-bank/questions/q-chunk-new-calc.json,203,Pediatric vancomycin weight-based reconstituted dose volume,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 6.4

- Dose = 15 × 21.4 = 321 mg. Concen",true,false
calc_nexusrn_205_neonatal_gir_dextrose_infusion,data-bank/questions/q-chunk-new-calc.json,204,Neonatal glucose infusion rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 6.3

- Dextrose delivered per hour = 12 ",true,false
calc_nexusrn_206_magnesium_sulfate_preeclampsia_maintenance,data-bank/questions/q-chunk-new-calc.json,205,Magnesium sulfate maintenance infusion pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 50

- Concentration = 20 g ÷ 500 mL = 0.",true,false
calc_nexusrn_207_oxytocin_tachysystole_risk_rate,data-bank/questions/q-chunk-new-calc.json,206,Oxytocin milliunits per minute infusion calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 18

- Convert 30 units to 30000 milliuni",true,false
calc_nexusrn_208_dobutamine_lb_conversion_pump_rate,data-bank/questions/q-chunk-new-calc.json,207,Dobutamine mcg/kg/min infusion with pound-to-kg conversion,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 18

- Weight = 176 ÷ 2.2 = 80 kg. Dose =",true,false
calc_nexusrn_209_alteplase_stroke_bolus_dose,data-bank/questions/q-chunk-new-calc.json,208,Thrombolytic stroke bolus dose calculation with maximum-dose screen,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 8.6

- Total dose = 0.9 × 96 = 86.4 mg, ",true,false
calc_nexusrn_210_amiodarone_mg_min_pump_rate,data-bank/questions/q-chunk-new-calc.json,209,Amiodarone mg/min infusion pump calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 33.3

- Hourly dose = 1 × 60 = 60 mg/hr.",true,false
calc_nexusrn_211_potassium_chloride_replacement_rate,data-bank/questions/q-chunk-new-calc.json,210,Potassium chloride replacement infusion rate calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 50

- Rate = volume ÷ time = 100 mL ÷ 2 ",true,false
calc_nexusrn_212_toddler_morphine_safe_volume,data-bank/questions/q-chunk-new-calc.json,211,Pediatric opioid weight-based dose volume with respiratory safety,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 0.4

- Dose = 0.05 × 14.8 = 0.74 mg. Vol",true,false
calc_nexusrn_213_enoxaparin_renal_adjusted_volume,data-bank/questions/q-chunk-new-calc.json,212,Renal-adjusted enoxaparin syringe volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 0.7

- Dose = 1 × 68 = 68 mg. Volume = 6",true,false
calc_nexusrn_214_gentamicin_adjusted_weight_dose_volume,data-bank/questions/q-chunk-new-calc.json,213,Extended-interval aminoglycoside adjusted-body-weight dose volume,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 15.5

- Ideal body weight = 50 + (2.3 × ",true,false
calc_nexusrn_215_vancomycin_loading_max_volume,data-bank/questions/q-chunk-new-calc.json,214,Vancomycin loading dose maximum limit volume calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 40

- Calculated dose = 25 × 103 = 2575 ",true,false
calc_nexusrn_216_tpn_total_daily_calories,data-bank/questions/q-chunk-new-calc.json,215,Total parenteral nutrition calorie calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 1690

- Dextrose kcal = 250 × 3.4 = 850.",true,false
calc_nexusrn_217_cyclic_enteral_feeding_rate_goal,data-bank/questions/q-chunk-new-calc.json,216,Cyclic enteral feeding rate from calorie goal,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 75

- Formula volume = 1800 kcal ÷ 1.5 k",true,false
calc_nexusrn_218_heart_failure_fluid_restriction_remaining,data-bank/questions/q-chunk-new-calc.json,217,Fluid restriction remaining allowance calculation,PRESERVED_EXISTING_FINAL,false,"**Correct Answer:** 320

- Used intake = 640 + 120 = 760 mL.",true,false
